match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2022-03-29,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",4.0,0,21,0,5.25,8,0,0
9,2022-04-02,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",4.0,0,30,1,7.5,6,0,0
13,2022-04-05,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",4.0,0,39,0,9.75,9,3,1
20,2022-04-10,Lucknow Super Giants,"Wankhede Stadium, Mumbai",4.0,0,20,0,5.0,5,0,0
24,2022-04-14,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",4.0,0,33,0,8.25,9,1,0
30,2022-04-18,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",4.0,0,38,1,9.5,8,0,0
34,2022-04-22,Delhi Capitals,"Wankhede Stadium, Mumbai",4.0,0,32,2,8.0,4,1,0
39,2022-04-26,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",4.0,0,17,3,4.25,14,1,0
44,2022-04-30,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",4.0,0,21,1,5.25,9,0,0
47,2022-05-02,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",4.0,0,33,0,8.25,5,0,0
52,2022-05-07,Punjab Kings,"Wankhede Stadium, Mumbai",4.0,0,32,1,8.0,8,1,0
58,2022-05-11,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",4.0,0,32,0,8.0,6,2,0
63,2022-05-15,Lucknow Super Giants,"Brabourne Stadium, Mumbai",4.0,0,24,1,6.0,7,1,0
68,2022-05-20,Chennai Super Kings,"Brabourne Stadium, Mumbai",4.0,0,28,1,7.0,9,2,0
71,2022-05-24,Gujarat Titans,"Eden Gardens, Kolkata",4.0,0,40,0,10.0,5,3,0
73,2022-05-27,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",4.0,0,31,1,7.75,5,1,0
74,2022-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",3.0,0,32,0,10.67,2,0,0
