innings,team,over,ball,batter,bowler,non_striker,batter_runs,extra_runs,total_runs,extra_type,wides,noballs,byes,legbyes,penalty,is_wicket,wicket_kind,player_out,fielder,phase
1,Delhi Capitals,1,1,PP Shaw,Shakib Al Hasan,S Dhawan,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,2,PP Shaw,Shakib Al Hasan,S Dhawan,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,3,S Dhawan,Shakib Al Hasan,PP Shaw,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,4,S Dhawan,Shakib Al Hasan,PP Shaw,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,5,S Dhawan,Shakib Al Hasan,PP Shaw,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,1,6,S Dhawan,Shakib Al Hasan,PP Shaw,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,1,PP Shaw,LH Ferguson,S Dhawan,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,2,PP Shaw,LH Ferguson,S Dhawan,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,3,PP Shaw,LH Ferguson,S Dhawan,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,4,S Dhawan,LH Ferguson,PP Shaw,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,5,S Dhawan,LH Ferguson,PP Shaw,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,2,6,S Dhawan,LH Ferguson,PP Shaw,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,1,PP Shaw,Shakib Al Hasan,S Dhawan,6,0,6,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,2,PP Shaw,Shakib Al Hasan,S Dhawan,4,0,4,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,3,PP Shaw,Shakib Al Hasan,S Dhawan,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,4,PP Shaw,Shakib Al Hasan,S Dhawan,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,5,S Dhawan,Shakib Al Hasan,PP Shaw,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,3,6,PP Shaw,Shakib Al Hasan,S Dhawan,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,1,S Dhawan,SP Narine,PP Shaw,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,2,S Dhawan,SP Narine,PP Shaw,6,0,6,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,3,S Dhawan,SP Narine,PP Shaw,6,0,6,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,4,S Dhawan,SP Narine,PP Shaw,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,5,PP Shaw,SP Narine,S Dhawan,1,0,1,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,4,6,S Dhawan,SP Narine,PP Shaw,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,5,1,PP Shaw,CV Varun,S Dhawan,0,0,0,,0,0,0,0,0,True,lbw,PP Shaw,,powerplay
1,Delhi Capitals,5,2,MP Stoinis,CV Varun,S Dhawan,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,5,3,MP Stoinis,CV Varun,S Dhawan,0,0,0,,0,0,0,0,0,False,,,,powerplay
1,Delhi Capitals,5,4,MP Stoinis,CV Varun,S Dhawan,1,0,1,,0,0,0,0,0,False,,,,powerplay
